,time,location,station,text,matches,row_to_use,use_row,words,clean_words,climate_words_found,climate_phrases_found
0,2021-12-30 6:49 PM,Phoenix (Prescott),KPHO,"have been destroyed. ap, the associated press is reporting the number at 580 homes. there are no deaths or injuries reported yet, but the evacuations happened so fast, they believe that people were caught unfortunately in this fast moving brushfire. again, let me give you the location of this-fire-and what has changed within the last 20 minutes. denver, colorado, i-25, i-70. this, to you and me looks like rain and snow. it's not. this is the smoke plume from the fires. remember how we can measure on radar the smoke plumes on our big fires. this is a smoke plume. here's the fire, northwest of denver, look how long the smoke plume is stretching, 92 miles. this is a big national story developing right in front of us here. there's denver, superior, the town that was evacuated, that's roughly 18 miles and the fire",[0],0,True,"['have', 'been', 'destroyed', 'ap', 'the', 'associated', 'press', 'is', 'reporting', 'the', 'number', 'at', '580', 'homes', 'there', 'are', 'no', 'deaths', 'or', 'injuries', 'reported', 'yet', 'but', 'the', 'evacuations', 'happened', 'so', 'fast', 'they', 'believe', 'that', 'people', 'were', 'caught', 'unfortunately', 'in', 'this', 'fast', 'moving', 'brushfire', 'again', 'let', 'me', 'give', 'you', 'the', 'location', 'of', 'this-fire-and', 'what', 'has', 'changed', 'within', 'the', 'last', '20', 'minutes', 'denver', 'colorado', 'i-25', 'i-70', 'this', 'to', 'you', 'and', 'me', 'looks', 'like', 'rain', 'and', 'snow', ""it's"", 'not', 'this', 'is', 'the', 'smoke', 'plume', 'from', 'the', 'fires', 'remember', 'how', 'we', 'can', 'measure', 'on', 'radar', 'the', 'smoke', 'plumes', 'on', 'our', 'big', 'fires', 'this', 'is', 'a', 'smoke', 'plume', ""here's"", 'the', 'fire', 'northwest', 'of', 'denver', 'look', 'how', 'long', 'the', 'smoke', 'plume', 'is', 'stretching', '92', 'miles', 'this', 'is', 'a', 'big', 'national', 'story', 'developing', 'right', 'in', 'front', 'of', 'us', 'here', ""there's"", 'denver', 'superior', 'the', 'town', 'that', 'was', 'evacuated', ""that's"", 'roughly', '18', 'miles', 'and', 'the', 'fire']","['have', 'been', 'destroyed', 'ap', 'the', 'associated', 'press', 'is', 'reporting', 'the', 'number', 'at', 'homes', 'there', 'are', 'no', 'deaths', 'or', 'injuries', 'reported', 'yet', 'but', 'the', 'evacuations', 'happened', 'so', 'fast', 'they', 'believe', 'that', 'people', 'were', 'caught', 'unfortunately', 'in', 'this', 'fast', 'moving', 'brushfire', 'again', 'let', 'me', 'give', 'you', 'the', 'location', 'of', 'this', 'fire', 'and', 'what', 'has', 'changed', 'within', 'the', 'last', 'minutes', 'denver', 'colorado', 'i', '25', 'i', '70', 'this', 'to', 'you', 'and', 'me', 'looks', 'like', 'rain', 'and', 'snow', ""it's"", 'not', 'this', 'is', 'the', 'smoke', 'plume', 'from', 'the', 'fires', 'remember', 'how', 'we', 'can', 'measure', 'on', 'radar', 'the', 'smoke', 'plumes', 'on', 'our', 'big', 'fires', 'this', 'is', 'a', 'smoke', 'plume', ""here's"", 'the', 'fire', 'northwest', 'of', 'denver', 'look', 'how', 'long', 'the', 'smoke', 'plume', 'is', 'stretching', 'miles', 'this', 'is', 'a', 'big', 'national', 'story', 'developing', 'right', 'in', 'front', 'of', 'us', 'here', ""there's"", 'denver', 'superior', 'the', 'town', 'that', 'was', 'evacuated', ""that's"", 'roughly', 'miles', 'and', 'the', 'fire']",[],[]
1,2021-12-30 6:48 PM,Phoenix (Prescott),KPHO,"kusa, the nbc affiliate in denver, this is in jefferson and boulder counties, these are areas and communities northwest of denver, roughly about 20 miles northwest of denver. what has happened up there is the weather turned pretty windy. when i say pretty windy, wind gusts 80 to 100 miles an hour. this is the foothills area of colorado. not up in the rockies. it's the very wide ranging grasslands. what happened was they believe winds knocked down power lines, caught the grasses on-fire-and it's been amazingly dry up there all november and much of december, and being if, this went off like a tinderbox. it's grown to 1600 acres. we've had two towns evacuated and we're now getting reports from the sheriff's departments of jefferson and boulder counties that hundreds of homes",[1],1,True,"['kusa', 'the', 'nbc', 'affiliate', 'in', 'denver', 'this', 'is', 'in', 'jefferson', 'and', 'boulder', 'counties', 'these', 'are', 'areas', 'and', 'communities', 'northwest', 'of', 'denver', 'roughly', 'about', '20', 'miles', 'northwest', 'of', 'denver', 'what', 'has', 'happened', 'up', 'there', 'is', 'the', 'weather', 'turned', 'pretty', 'windy', 'when', 'i', 'say', 'pretty', 'windy', 'wind', 'gusts', '80', 'to', '100', 'miles', 'an', 'hour', 'this', 'is', 'the', 'foothills', 'area', 'of', 'colorado', 'not', 'up', 'in', 'the', 'rockies', ""it's"", 'the', 'very', 'wide', 'ranging', 'grasslands', 'what', 'happened', 'was', 'they', 'believe', 'winds', 'knocked', 'down', 'power', 'lines', 'caught', 'the', 'grasses', 'on-fire-and', ""it's"", 'been', 'amazingly', 'dry', 'up', 'there', 'all', 'november', 'and', 'much', 'of', 'december', 'and', 'being', 'if', 'this', 'went', 'off', 'like', 'a', 'tinderbox', ""it's"", 'grown', 'to', '1600', 'acres', ""we've"", 'had', 'two', 'towns', 'evacuated', 'and', ""we're"", 'now', 'getting', 'reports', 'from', 'the', ""sheriff's"", 'departments', 'of', 'jefferson', 'and', 'boulder', 'counties', 'that', 'hundreds', 'of', 'homes']","['kusa', 'the', 'nbc', 'affiliate', 'in', 'denver', 'this', 'is', 'in', 'jefferson', 'and', 'boulder', 'counties', 'these', 'are', 'areas', 'and', 'communities', 'northwest', 'of', 'denver', 'roughly', 'about', 'miles', 'northwest', 'of', 'denver', 'what', 'has', 'happened', 'up', 'there', 'is', 'the', 'weather', 'turned', 'pretty', 'windy', 'when', 'i', 'say', 'pretty', 'windy', 'wind', 'gusts', 'to', 'miles', 'an', 'hour', 'this', 'is', 'the', 'foothills', 'area', 'of', 'colorado', 'not', 'up', 'in', 'the', 'rockies', ""it's"", 'the', 'very', 'wide', 'ranging', 'grasslands', 'what', 'happened', 'was', 'they', 'believe', 'winds', 'knocked', 'down', 'power', 'lines', 'caught', 'the', 'grasses', 'on', 'fire', 'and', ""it's"", 'been', 'amazingly', 'dry', 'up', 'there', 'all', 'november', 'and', 'much', 'of', 'december', 'and', 'being', 'if', 'this', 'went', 'off', 'like', 'a', 'tinderbox', ""it's"", 'grown', 'to', 'acres', ""we've"", 'had', 'two', 'towns', 'evacuated', 'and', ""we're"", 'now', 'getting', 'reports', 'from', 'the', ""sheriff's"", 'departments', 'of', 'jefferson', 'and', 'boulder', 'counties', 'that', 'hundreds', 'of', 'homes']",[],[]
2,2021-12-30 6:37 PM,Ft. Myers-Naples,WINK,"several communities were evacuated because of flooding like this, and the risk of mudslides, major. >> garrett: jonathan vigliotti, thank you. next to cbs's lonnie quinn with the forecast. lonnie, good evening. >> reporter: good evening to you, major. toughest weather anywhere in the country in colorado today. thes wind gust 115 miles per hour. currently the winds are gusting around 60 miles an hour, down to te 50s, 40 miles per hour through the overnight hours. still it's really hard to fight any-fire-burning out there and no help from mother nature. more wind and rain. where the rain is falling from georgia to south carolina, severe thunderstorm threat for that area till 9:00 p.m. new year's eve, i'm going to focus from nashville to memphis, arkansas. new year's eve, that's where you have a risk for severe weather. into nears day, snowfall anywhere from kansas city through portions of the great lakes, detroit is cold as","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 70, 75, 78, 79]",14,False,"['several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', '', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', '', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', '115', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', '60', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', '40', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any-fire-burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', '900', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']","['several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any', 'fire', 'burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']",['severe'],[]
3,2021-12-30 6:37 PM,Greensboro-H.Point-W.Salem,WFMY,"the evening ending overnight. several communities were evacuated because of flooding like this, and the risk of mudslides, major. >> garrett: jonathan vigliotti, thank you. next to cbs's lonnie quinn with the forecast. lonnie, good evening. >> reporter: good evening to you, major. toughest weather anywhere in the country in colorado today. thes wind gust 115 miles per hour. currently the winds are gusting around 60 miles an hour, down to te 50s, 40 miles per hour through the overnight hours. still it's really hard to fight any-fire-burning out there and no help from mother nature. more wind and rain. where the rain is falling from georgia to south carolina, severe thunderstorm threat for that area till 9:00 p.m. new year's eve, i'm going to focus from nashville to memphis, arkansas. new year's eve, that's where you have a risk for severe weather. into nears day, snowfall anywhere from kansas city through portions of the","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 70, 75, 78, 79]",14,False,"['the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', '', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', '', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', '115', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', '60', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', '40', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any-fire-burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', '900', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the']","['the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any', 'fire', 'burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the']",['severe'],[]
4,21-12-30 6:37 PM,Atlanta,WGCL,"the evening ending overnight. several communities were evacuated because of flooding like this, and the risk of mudslides, major. >> garrett: jonathan vigliotti, thank you. next to cbs's lonnie quinn with the forecast. lonnie, good evening. >> reporter: good evening to you, major. toughest weather anywhere in the country in colorado today. thes wind gust 115 miles per hour. currently the winds are gusting around 60 miles an hour, down to te 50s, 40 miles per hour through the overnight hours. still it's really hard to fight any-fire-burning out there and no help from mother nature. more wind and rain. where the rain is falling from georgia to south carolina, severe thunderstorm threat for that area till 9:00 p.m. new year's eve, i'm going to focus from nashville to memphis, arkansas. new year's eve, that's where you have a risk for severe weather. into nears day, snowfall anywhere from kansas city through portions of the great lakes, detroit is cold as","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 70, 75, 78, 79]",14,False,"['the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', '', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', '', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', '115', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', '60', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', '40', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any-fire-burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', '900', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']","['the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any', 'fire', 'burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']",['severe'],[]
5,2021-12-30 6:37 PM,Orlando-Daytona Bch-Melbrn,WKMG,"the evening ending overnight. several communities were evacuated because of flooding like this, and the risk of mudslides, major. >> garrett: jonathan vigliotti, thank you. next to cbs's lonnie quinn with the forecast. lonnie, good evening. >> reporter: good evening to you, major. toughest weather anywhere in the country in colorado today. thes wind gust 115 miles per hour. currently the winds are gusting around 60 miles an hour, down to te 50s, 40 miles per hour through the overnight hours. still it's really hard to fight any-fire-burning out there and no help from mother nature. more wind and rain. where the rain is falling from georgia to south carolina, severe thunderstorm threat for that area till 9:00 p.m. new year's eve, i'm going to focus from nashville to memphis, arkansas. new year's eve, that's where you have a risk for severe weather. into nears day, snowfall anywhere from kansas city through portions of the","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 70, 75, 78, 79]",14,False,"['the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', '', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', '', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', '115', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', '60', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', '40', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any-fire-burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', '900', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the']","['the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any', 'fire', 'burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the']",['severe'],[]
6,2021-12-30 6:37 PM,New York,WCBS,"several communities were evacuated because of flooding like this, and the risk of mudslides, major. >> garrett: jonathan vigliotti, thank you. next to cbs's lonnie quinn with the forecast. lonnie, good evening. >> reporter: good evening to you, major. toughest weather anywhere in the country in colorado today. thes wind gust 115 miles per hour. currently the winds are gusting around 60 miles an hour, down to te 50s, 40 miles per hour through the overnight hours. still it's really hard to fight any-fire-burning out there and no help from mother nature. more wind and rain. where the rain is falling from georgia to south carolina, severe thunderstorm threat for that area till 9:00 p.m. new year's eve, i'm going to focus from nashville to memphis, arkansas. new year's eve, that's where you have a risk for severe weather. into nears day, snowfall anywhere from kansas city through portions of the great lakes, detroit is cold as","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 70, 75, 78, 79]",14,False,"['several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', '', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', '', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', '115', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', '60', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', '40', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any-fire-burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', '900', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']","['several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'next', 'to', ""cbs's"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', 'reporter', 'good', 'evening', 'to', 'you', 'major', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'thes', 'wind', 'gust', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', 'miles', 'an', 'hour', 'down', 'to', 'te', '50s', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any', 'fire', 'burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'and', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'till', 'pm', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']",['severe'],[]
