,time,location,station,text,matches,row_to_use,use_row,words,clean_words,climate_words_found,climate_phrases_found
14,2021-12-30 6:37 PM,"Portland, OR",KOIN,"the rain will continue through the evening ending overnight. several communities were evacuated because of flooding like this, and the risk of mudslides, major. >> garrett: jonathan vigliotti, thank you. so, what's next? we turn to cbs' lonnie quinn with the forecast. lonnie, good evening. >> reporter: good evening to you, major.u, maj toughest weather anywhere in the country in colorado today. the strongest wind gust 115 miles per hour. currently the winds are gusting around 60 miles an hour, down to the 50s, 40 miles per hour through the overnight hours. still it's really hard to fight any-fire-burning out there and no help from mother nature. more wind than rain. where the rain is falling from georgia to south carolina, severe thunderstorm threat for that area until 9:00 p.m. what about new year's eve? new year's eve, i'm going to focus from nashville to memphis, over to arkansas. new year's eve, that's where you have a risk for severe weather. all the while into nears day, snowfall anywhere from kansas city through portions of the great lakes, detroit is cold as","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 70, 75, 78, 79]",14,True,"['the', 'rain', 'will', 'continue', 'through', 'the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', '', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'so', ""what's"", 'next', 'we', 'turn', 'to', ""cbs'"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', '', 'reporter', 'good', 'evening', 'to', 'you', 'majoru', 'maj', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'the', 'strongest', 'wind', 'gust', '115', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', '60', 'miles', 'an', 'hour', 'down', 'to', 'the', '50s', '40', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any-fire-burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'than', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'until', '900', 'pm', 'what', 'about', 'new', ""year's"", 'eve', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'over', 'to', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'all', 'the', 'while', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']","['the', 'rain', 'will', 'continue', 'through', 'the', 'evening', 'ending', 'overnight', 'several', 'communities', 'were', 'evacuated', 'because', 'of', 'flooding', 'like', 'this', 'and', 'the', 'risk', 'of', 'mudslides', 'major', 'garrett', 'jonathan', 'vigliotti', 'thank', 'you', 'so', ""what's"", 'next', 'we', 'turn', 'to', ""cbs'"", 'lonnie', 'quinn', 'with', 'the', 'forecast', 'lonnie', 'good', 'evening', 'reporter', 'good', 'evening', 'to', 'you', 'majoru', 'maj', 'toughest', 'weather', 'anywhere', 'in', 'the', 'country', 'in', 'colorado', 'today', 'the', 'strongest', 'wind', 'gust', 'miles', 'per', 'hour', 'currently', 'the', 'winds', 'are', 'gusting', 'around', 'miles', 'an', 'hour', 'down', 'to', 'the', '50s', 'miles', 'per', 'hour', 'through', 'the', 'overnight', 'hours', 'still', ""it's"", 'really', 'hard', 'to', 'fight', 'any', 'fire', 'burning', 'out', 'there', 'and', 'no', 'help', 'from', 'mother', 'nature', 'more', 'wind', 'than', 'rain', 'where', 'the', 'rain', 'is', 'falling', 'from', 'georgia', 'to', 'south', 'carolina', 'severe', 'thunderstorm', 'threat', 'for', 'that', 'area', 'until', 'pm', 'what', 'about', 'new', ""year's"", 'eve', 'new', ""year's"", 'eve', ""i'm"", 'going', 'to', 'focus', 'from', 'nashville', 'to', 'memphis', 'over', 'to', 'arkansas', 'new', ""year's"", 'eve', ""that's"", 'where', 'you', 'have', 'a', 'risk', 'for', 'severe', 'weather', 'all', 'the', 'while', 'into', 'nears', 'day', 'snowfall', 'anywhere', 'from', 'kansas', 'city', 'through', 'portions', 'of', 'the', 'great', 'lakes', 'detroit', 'is', 'cold', 'as']",['severe'],[]
41,2021-12-30 6:00 PM,Sacramnto-Stkton-Modesto,KOVR,"about. we just talked about the hospital where the evacuation happened. you can see, this is the hospital right here in these red spots behind it is where we >> the shopping center right here, there is a target store, and there are reports that the target store is gone as well as a hotel and shopping center and you see all of these homes around here and these were on fire. the mayor of superior, he has been quoted as saying, our town is burning around us, and the sheriff their reporting a very dire situation as the fire burns into the night. but there is a winter storm warning going into effect tomorrow morning and we could have 5 to 10 inches of snow in this area by saturday. >>> here at home after spending days in the dark, power is back",[41],41,True,"['about', 'we', 'just', 'talked', 'about', 'the', 'hospital', 'where', 'the', 'evacuation', 'happened', 'you', 'can', 'see', 'this', 'is', 'the', 'hospital', 'right', 'here', 'in', 'these', 'red', 'spots', 'behind', 'it', 'is', 'where', 'we', '', 'the', 'shopping', 'center', 'right', 'here', 'there', 'is', 'a', 'target', 'store', 'and', 'there', 'are', 'reports', 'that', 'the', 'target', 'store', 'is', 'gone', 'as', 'well', 'as', 'a', 'hotel', 'and', 'shopping', 'center', 'and', 'you', 'see', 'all', 'of', 'these', 'homes', 'around', 'here', 'and', 'these', 'were', 'on', 'fire', 'the', 'mayor', 'of', 'superior', 'he', 'has', 'been', 'quoted', 'as', 'saying', 'our', 'town', 'is', 'burning', 'around', 'us', 'and', 'the', 'sheriff', 'their', 'reporting', 'a', 'very', 'dire', 'situation', 'as', 'the', 'fire', 'burns', 'into', 'the', 'night', 'but', 'there', 'is', 'a', 'winter', 'storm', 'warning', 'going', 'into', 'effect', 'tomorrow', 'morning', 'and', 'we', 'could', 'have', '5', 'to', '10', 'inches', 'of', 'snow', 'in', 'this', 'area', 'by', 'saturday', '', 'here', 'at', 'home', 'after', 'spending', 'days', 'in', 'the', 'dark', 'power', 'is', 'back']","['about', 'we', 'just', 'talked', 'about', 'the', 'hospital', 'where', 'the', 'evacuation', 'happened', 'you', 'can', 'see', 'this', 'is', 'the', 'hospital', 'right', 'here', 'in', 'these', 'red', 'spots', 'behind', 'it', 'is', 'where', 'we', 'the', 'shopping', 'center', 'right', 'here', 'there', 'is', 'a', 'target', 'store', 'and', 'there', 'are', 'reports', 'that', 'the', 'target', 'store', 'is', 'gone', 'as', 'well', 'as', 'a', 'hotel', 'and', 'shopping', 'center', 'and', 'you', 'see', 'all', 'of', 'these', 'homes', 'around', 'here', 'and', 'these', 'were', 'on', 'fire', 'the', 'mayor', 'of', 'superior', 'he', 'has', 'been', 'quoted', 'as', 'saying', 'our', 'town', 'is', 'burning', 'around', 'us', 'and', 'the', 'sheriff', 'their', 'reporting', 'a', 'very', 'dire', 'situation', 'as', 'the', 'fire', 'burns', 'into', 'the', 'night', 'but', 'there', 'is', 'a', 'winter', 'storm', 'warning', 'going', 'into', 'effect', 'tomorrow', 'morning', 'and', 'we', 'could', 'have', 'to', 'inches', 'of', 'snow', 'in', 'this', 'area', 'by', 'saturday', 'here', 'at', 'home', 'after', 'spending', 'days', 'in', 'the', 'dark', 'power', 'is', 'back']",['effect'],[]
45,2021-12-30 5:44 PM,Baltimore,WJZ,"wildfire-that engulfed parts of the area. in all, more than 30,000 people have been told to get to safety. gusty winds are fueling the massive fires which comes after the official and to wildfire season. so far, no one has been hurt. >>> police in north carolina are looking for the gunman who opened-fire-at a high school basketball tournament. two teens were wounded when the shots were fired inside the lobby here in salisbury. more than 400 people were in the gym when it happened, the rest of the tournament has been canceled, no word on a motive for the shooting. >>> today president biden held a second call with russian president vladimir putin this month. thousands of russian troops have gathered along ukraine's border for a possible military invasion. the u.s. has warned of consequences. here is skyler henry. >> reporter: president biden held thursday's protocol at the request of russian president vladimir put in. at the top of the agenda, de- escalating tensions along using's porter were as many as 90,000 russian troops are gathered. >> i would assume this is an","[45, 46]",45,True,"['wildfire-that', 'engulfed', 'parts', 'of', 'the', 'area', 'in', 'all', 'more', 'than', '30000', 'people', 'have', 'been', 'told', 'to', 'get', 'to', 'safety', 'gusty', 'winds', 'are', 'fueling', 'the', 'massive', 'fires', 'which', 'comes', 'after', 'the', 'official', 'and', 'to', 'wildfire', 'season', 'so', 'far', 'no', 'one', 'has', 'been', 'hurt', '', 'police', 'in', 'north', 'carolina', 'are', 'looking', 'for', 'the', 'gunman', 'who', 'opened-fire-at', 'a', 'high', 'school', 'basketball', 'tournament', 'two', 'teens', 'were', 'wounded', 'when', 'the', 'shots', 'were', 'fired', 'inside', 'the', 'lobby', 'here', 'in', 'salisbury', 'more', 'than', '400', 'people', 'were', 'in', 'the', 'gym', 'when', 'it', 'happened', 'the', 'rest', 'of', 'the', 'tournament', 'has', 'been', 'canceled', 'no', 'word', 'on', 'a', 'motive', 'for', 'the', 'shooting', '', 'today', 'president', 'biden', 'held', 'a', 'second', 'call', 'with', 'russian', 'president', 'vladimir', 'putin', 'this', 'month', 'thousands', 'of', 'russian', 'troops', 'have', 'gathered', 'along', ""ukraine's"", 'border', 'for', 'a', 'possible', 'military', 'invasion', 'the', 'us', 'has', 'warned', 'of', 'consequences', 'here', 'is', 'skyler', 'henry', '', 'reporter', 'president', 'biden', 'held', ""thursday's"", 'protocol', 'at', 'the', 'request', 'of', 'russian', 'president', 'vladimir', 'put', 'in', 'at', 'the', 'top', 'of', 'the', 'agenda', 'de-', 'escalating', 'tensions', 'along', ""using's"", 'porter', 'were', 'as', 'many', 'as', '90000', 'russian', 'troops', 'are', 'gathered', '', 'i', 'would', 'assume', 'this', 'is', 'an']","['wildfire', 'that', 'engulfed', 'parts', 'of', 'the', 'area', 'in', 'all', 'more', 'than', 'people', 'have', 'been', 'told', 'to', 'get', 'to', 'safety', 'gusty', 'winds', 'are', 'fueling', 'the', 'massive', 'fires', 'which', 'comes', 'after', 'the', 'official', 'and', 'to', 'wildfire', 'season', 'so', 'far', 'no', 'one', 'has', 'been', 'hurt', 'police', 'in', 'north', 'carolina', 'are', 'looking', 'for', 'the', 'gunman', 'who', 'opened', 'fire', 'at', 'a', 'high', 'school', 'basketball', 'tournament', 'two', 'teens', 'were', 'wounded', 'when', 'the', 'shots', 'were', 'fired', 'inside', 'the', 'lobby', 'here', 'in', 'salisbury', 'more', 'than', 'people', 'were', 'in', 'the', 'gym', 'when', 'it', 'happened', 'the', 'rest', 'of', 'the', 'tournament', 'has', 'been', 'canceled', 'no', 'word', 'on', 'a', 'motive', 'for', 'the', 'shooting', 'today', 'president', 'biden', 'held', 'a', 'second', 'call', 'with', 'russian', 'president', 'vladimir', 'putin', 'this', 'month', 'thousands', 'of', 'russian', 'troops', 'have', 'gathered', 'along', ""ukraine's"", 'border', 'for', 'a', 'possible', 'military', 'invasion', 'the', 'us', 'has', 'warned', 'of', 'consequences', 'here', 'is', 'skyler', 'henry', 'reporter', 'president', 'biden', 'held', ""thursday's"", 'protocol', 'at', 'the', 'request', 'of', 'russian', 'president', 'vladimir', 'put', 'in', 'at', 'the', 'top', 'of', 'the', 'agenda', 'de', 'escalating', 'tensions', 'along', ""using's"", 'porter', 'were', 'as', 'many', 'as', 'russian', 'troops', 'are', 'gathered', 'i', 'would', 'assume', 'this', 'is', 'an']",['high'],[]
47,2021-12-30 5:43 PM,Seattle-Tacoma,KIRO,"outside of denver have been told to evacuate. the sheriff says hundreds of homes and businesses have burned as powerful winds fanned those flames. will some campers woke up to a nasty scene this morning? just look at this water. >> sweeping through their campsite storms that brought heavy rain and mudslides in southern california flooded this state park in malibu. and you can see it left vehicle submerged. los angeles county-fire-crews helped stranded campers get to higher ground and then yeah, we were in attendance or friends or in a trailer and we were in a tent behind the floating away. no, but that that is moving when we got up off of that. snow out of the city of malibu says nearly 2 dozen people at the camp site were evacuated safely. >> in other areas, rain and snow closed down freeways and roads. >> water is moving and this was done with the skills, have some snow and ice on the streets in heavy rain could cause problems with all that snow and ice. right, morgan, right. we're going to start the thong.",[47],47,True,"['outside', 'of', 'denver', 'have', 'been', 'told', 'to', 'evacuate', 'the', 'sheriff', 'says', 'hundreds', 'of', 'homes', 'and', 'businesses', 'have', 'burned', 'as', 'powerful', 'winds', 'fanned', 'those', 'flames', 'will', 'some', 'campers', 'woke', 'up', 'to', 'a', 'nasty', 'scene', 'this', 'morning', 'just', 'look', 'at', 'this', 'water', '', 'sweeping', 'through', 'their', 'campsite', 'storms', 'that', 'brought', 'heavy', 'rain', 'and', 'mudslides', 'in', 'southern', 'california', 'flooded', 'this', 'state', 'park', 'in', 'malibu', 'and', 'you', 'can', 'see', 'it', 'left', 'vehicle', 'submerged', 'los', 'angeles', 'county-fire-crews', 'helped', 'stranded', 'campers', 'get', 'to', 'higher', 'ground', 'and', 'then', 'yeah', 'we', 'were', 'in', 'attendance', 'or', 'friends', 'or', 'in', 'a', 'trailer', 'and', 'we', 'were', 'in', 'a', 'tent', 'behind', 'the', 'floating', 'away', 'no', 'but', 'that', 'that', 'is', 'moving', 'when', 'we', 'got', 'up', 'off', 'of', 'that', 'snow', 'out', 'of', 'the', 'city', 'of', 'malibu', 'says', 'nearly', '2', 'dozen', 'people', 'at', 'the', 'camp', 'site', 'were', 'evacuated', 'safely', '', 'in', 'other', 'areas', 'rain', 'and', 'snow', 'closed', 'down', 'freeways', 'and', 'roads', '', 'water', 'is', 'moving', 'and', 'this', 'was', 'done', 'with', 'the', 'skills', 'have', 'some', 'snow', 'and', 'ice', 'on', 'the', 'streets', 'in', 'heavy', 'rain', 'could', 'cause', 'problems', 'with', 'all', 'that', 'snow', 'and', 'ice', 'right', 'morgan', 'right', ""we're"", 'going', 'to', 'start', 'the', 'thong']","['outside', 'of', 'denver', 'have', 'been', 'told', 'to', 'evacuate', 'the', 'sheriff', 'says', 'hundreds', 'of', 'homes', 'and', 'businesses', 'have', 'burned', 'as', 'powerful', 'winds', 'fanned', 'those', 'flames', 'will', 'some', 'campers', 'woke', 'up', 'to', 'a', 'nasty', 'scene', 'this', 'morning', 'just', 'look', 'at', 'this', 'water', 'sweeping', 'through', 'their', 'campsite', 'storms', 'that', 'brought', 'heavy', 'rain', 'and', 'mudslides', 'in', 'southern', 'california', 'flooded', 'this', 'state', 'park', 'in', 'malibu', 'and', 'you', 'can', 'see', 'it', 'left', 'vehicle', 'submerged', 'los', 'angeles', 'county', 'fire', 'crews', 'helped', 'stranded', 'campers', 'get', 'to', 'higher', 'ground', 'and', 'then', 'yeah', 'we', 'were', 'in', 'attendance', 'or', 'friends', 'or', 'in', 'a', 'trailer', 'and', 'we', 'were', 'in', 'a', 'tent', 'behind', 'the', 'floating', 'away', 'no', 'but', 'that', 'that', 'is', 'moving', 'when', 'we', 'got', 'up', 'off', 'of', 'that', 'snow', 'out', 'of', 'the', 'city', 'of', 'malibu', 'says', 'nearly', 'dozen', 'people', 'at', 'the', 'camp', 'site', 'were', 'evacuated', 'safely', 'in', 'other', 'areas', 'rain', 'and', 'snow', 'closed', 'down', 'freeways', 'and', 'roads', 'water', 'is', 'moving', 'and', 'this', 'was', 'done', 'with', 'the', 'skills', 'have', 'some', 'snow', 'and', 'ice', 'on', 'the', 'streets', 'in', 'heavy', 'rain', 'could', 'cause', 'problems', 'with', 'all', 'that', 'snow', 'and', 'ice', 'right', 'morgan', 'right', ""we're"", 'going', 'to', 'start', 'the', 'thong']",['ice'],[]
66,2021-12-30 5:31 PM,Sacramnto-Stkton-Modesto,KOVR,"signatures, here. this is where we have had flames in the past six hours. you can see here, superior, look at this area. this is the area that is devastated with 580 structures gone. you can see these communities, down here, where we have been watching pictures of the homes burning. that's where we pull out, wide. we have more communities that are also threatened. we know evacuations are in place in bloomfield and louisville, here. we also have evacuations. so, boulder, colorado is here, north and west of the fire. we have heard of evacuations in the southern part of older, colorado. so, tomorrow, we are expanding expecting a winter snow warning and it could be 5 to 10 inches of snow. looking ahead to our fire season, we are looking and wondering, is all the snow and rain with records in september, is that a record?",[66],66,True,"['signatures', 'here', 'this', 'is', 'where', 'we', 'have', 'had', 'flames', 'in', 'the', 'past', 'six', 'hours', 'you', 'can', 'see', 'here', 'superior', 'look', 'at', 'this', 'area', 'this', 'is', 'the', 'area', 'that', 'is', 'devastated', 'with', '580', 'structures', 'gone', 'you', 'can', 'see', 'these', 'communities', 'down', 'here', 'where', 'we', 'have', 'been', 'watching', 'pictures', 'of', 'the', 'homes', 'burning', ""that's"", 'where', 'we', 'pull', 'out', 'wide', 'we', 'have', 'more', 'communities', 'that', 'are', 'also', 'threatened', 'we', 'know', 'evacuations', 'are', 'in', 'place', 'in', 'bloomfield', 'and', 'louisville', 'here', 'we', 'also', 'have', 'evacuations', 'so', 'boulder', 'colorado', 'is', 'here', 'north', 'and', 'west', 'of', 'the', 'fire', 'we', 'have', 'heard', 'of', 'evacuations', 'in', 'the', 'southern', 'part', 'of', 'older', 'colorado', 'so', 'tomorrow', 'we', 'are', 'expanding', 'expecting', 'a', 'winter', 'snow', 'warning', 'and', 'it', 'could', 'be', '5', 'to', '10', 'inches', 'of', 'snow', 'looking', 'ahead', 'to', 'our', 'fire', 'season', 'we', 'are', 'looking', 'and', 'wondering', 'is', 'all', 'the', 'snow', 'and', 'rain', 'with', 'records', 'in', 'september', 'is', 'that', 'a', 'record']","['signatures', 'here', 'this', 'is', 'where', 'we', 'have', 'had', 'flames', 'in', 'the', 'past', 'six', 'hours', 'you', 'can', 'see', 'here', 'superior', 'look', 'at', 'this', 'area', 'this', 'is', 'the', 'area', 'that', 'is', 'devastated', 'with', 'structures', 'gone', 'you', 'can', 'see', 'these', 'communities', 'down', 'here', 'where', 'we', 'have', 'been', 'watching', 'pictures', 'of', 'the', 'homes', 'burning', ""that's"", 'where', 'we', 'pull', 'out', 'wide', 'we', 'have', 'more', 'communities', 'that', 'are', 'also', 'threatened', 'we', 'know', 'evacuations', 'are', 'in', 'place', 'in', 'bloomfield', 'and', 'louisville', 'here', 'we', 'also', 'have', 'evacuations', 'so', 'boulder', 'colorado', 'is', 'here', 'north', 'and', 'west', 'of', 'the', 'fire', 'we', 'have', 'heard', 'of', 'evacuations', 'in', 'the', 'southern', 'part', 'of', 'older', 'colorado', 'so', 'tomorrow', 'we', 'are', 'expanding', 'expecting', 'a', 'winter', 'snow', 'warning', 'and', 'it', 'could', 'be', 'to', 'inches', 'of', 'snow', 'looking', 'ahead', 'to', 'our', 'fire', 'season', 'we', 'are', 'looking', 'and', 'wondering', 'is', 'all', 'the', 'snow', 'and', 'rain', 'with', 'records', 'in', 'september', 'is', 'that', 'a', 'record']",['record'],[]
67,2021-12-30 5:17 PM,Tulsa,KOTV,"sun. morning satellite imagery right now we have one system out to the southwest all over the ocean but starting to turn up a lot of energy and a lot of moisture bringing that right over oklahoma so the clouds have been picking up over the course of the day the mid to high up mid to high level clouds and then on satellite right here is that-fire-that i told you about the beginning of the newscast is a very large fire. 2 of them but one doing significantly more damage on the north side of denver's just southeast of boulder and so there's quite a bit of structure damage. it's a dangerous situation for those guys if you know anybody that lives on the north side of denver. you might check in all right then for tomorrow night the storm system coming in is going to start to develop showers thunderstorms some of which could be strong to severe so this is our storm zone for late fri. night early sat. morning. all modes of severe weather will be possible so large hail damaging winds and the tornado risk is low, but still it's there and we'll be watching closely. highest probability of strong to severe storms will be across pittsburgh over to le flore county, southern sequoyah",[67],67,True,"['sun', 'morning', 'satellite', 'imagery', 'right', 'now', 'we', 'have', 'one', 'system', 'out', 'to', 'the', 'southwest', 'all', 'over', 'the', 'ocean', 'but', 'starting', 'to', 'turn', 'up', 'a', 'lot', 'of', 'energy', 'and', 'a', 'lot', 'of', 'moisture', 'bringing', 'that', 'right', 'over', 'oklahoma', 'so', 'the', 'clouds', 'have', 'been', 'picking', 'up', 'over', 'the', 'course', 'of', 'the', 'day', 'the', 'mid', 'to', 'high', 'up', 'mid', 'to', 'high', 'level', 'clouds', 'and', 'then', 'on', 'satellite', 'right', 'here', 'is', 'that-fire-that', 'i', 'told', 'you', 'about', 'the', 'beginning', 'of', 'the', 'newscast', 'is', 'a', 'very', 'large', 'fire', '2', 'of', 'them', 'but', 'one', 'doing', 'significantly', 'more', 'damage', 'on', 'the', 'north', 'side', 'of', ""denver's"", 'just', 'southeast', 'of', 'boulder', 'and', 'so', ""there's"", 'quite', 'a', 'bit', 'of', 'structure', 'damage', ""it's"", 'a', 'dangerous', 'situation', 'for', 'those', 'guys', 'if', 'you', 'know', 'anybody', 'that', 'lives', 'on', 'the', 'north', 'side', 'of', 'denver', 'you', 'might', 'check', 'in', 'all', 'right', 'then', 'for', 'tomorrow', 'night', 'the', 'storm', 'system', 'coming', 'in', 'is', 'going', 'to', 'start', 'to', 'develop', 'showers', 'thunderstorms', 'some', 'of', 'which', 'could', 'be', 'strong', 'to', 'severe', 'so', 'this', 'is', 'our', 'storm', 'zone', 'for', 'late', 'fri', 'night', 'early', 'sat', 'morning', 'all', 'modes', 'of', 'severe', 'weather', 'will', 'be', 'possible', 'so', 'large', 'hail', 'damaging', 'winds', 'and', 'the', 'tornado', 'risk', 'is', 'low', 'but', 'still', ""it's"", 'there', 'and', ""we'll"", 'be', 'watching', 'closely', 'highest', 'probability', 'of', 'strong', 'to', 'severe', 'storms', 'will', 'be', 'across', 'pittsburgh', 'over', 'to', 'le', 'flore', 'county', 'southern', 'sequoyah']","['sun', 'morning', 'satellite', 'imagery', 'right', 'now', 'we', 'have', 'one', 'system', 'out', 'to', 'the', 'southwest', 'all', 'over', 'the', 'ocean', 'but', 'starting', 'to', 'turn', 'up', 'a', 'lot', 'of', 'energy', 'and', 'a', 'lot', 'of', 'moisture', 'bringing', 'that', 'right', 'over', 'oklahoma', 'so', 'the', 'clouds', 'have', 'been', 'picking', 'up', 'over', 'the', 'course', 'of', 'the', 'day', 'the', 'mid', 'to', 'high', 'up', 'mid', 'to', 'high', 'level', 'clouds', 'and', 'then', 'on', 'satellite', 'right', 'here', 'is', 'that', 'fire', 'that', 'i', 'told', 'you', 'about', 'the', 'beginning', 'of', 'the', 'newscast', 'is', 'a', 'very', 'large', 'fire', 'of', 'them', 'but', 'one', 'doing', 'significantly', 'more', 'damage', 'on', 'the', 'north', 'side', 'of', ""denver's"", 'just', 'southeast', 'of', 'boulder', 'and', 'so', ""there's"", 'quite', 'a', 'bit', 'of', 'structure', 'damage', ""it's"", 'a', 'dangerous', 'situation', 'for', 'those', 'guys', 'if', 'you', 'know', 'anybody', 'that', 'lives', 'on', 'the', 'north', 'side', 'of', 'denver', 'you', 'might', 'check', 'in', 'all', 'right', 'then', 'for', 'tomorrow', 'night', 'the', 'storm', 'system', 'coming', 'in', 'is', 'going', 'to', 'start', 'to', 'develop', 'showers', 'thunderstorms', 'some', 'of', 'which', 'could', 'be', 'strong', 'to', 'severe', 'so', 'this', 'is', 'our', 'storm', 'zone', 'for', 'late', 'fri', 'night', 'early', 'sat', 'morning', 'all', 'modes', 'of', 'severe', 'weather', 'will', 'be', 'possible', 'so', 'large', 'hail', 'damaging', 'winds', 'and', 'the', 'tornado', 'risk', 'is', 'low', 'but', 'still', ""it's"", 'there', 'and', ""we'll"", 'be', 'watching', 'closely', 'highest', 'probability', 'of', 'strong', 'to', 'severe', 'storms', 'will', 'be', 'across', 'pittsburgh', 'over', 'to', 'le', 'flore', 'county', 'southern', 'sequoyah']","['energy', 'high', 'severe']",[]
68,2021-12-30 5:14 PM,"Portland, OR",KOIN,">> to breaking news now, this is a live look in northern colorado with more than 30,000 people have been told to evacuate because the wildfires in late december, the city of lewisville, the town of superior have all been ordered to evacuate. both towns are about 20 miles northwest of denver. the sheriff says hundreds of homes have been destroyed. we're told some of the-fire-started from power lines that came down driven by high winds. >> covid cases in the u.s. are at their highest level on record. that's forcing some to rethink their new year's eve plans. michael george is in times square where the celebration has been scaled back. >> 2021 is going out with a as",[68],68,True,"['to', 'breaking', 'news', 'now', 'this', 'is', 'a', 'live', 'look', 'in', 'northern', 'colorado', 'with', 'more', 'than', '30000', 'people', 'have', 'been', 'told', 'to', 'evacuate', 'because', 'the', 'wildfires', 'in', 'late', 'december', 'the', 'city', 'of', 'lewisville', 'the', 'town', 'of', 'superior', 'have', 'all', 'been', 'ordered', 'to', 'evacuate', 'both', 'towns', 'are', 'about', '20', 'miles', 'northwest', 'of', 'denver', 'the', 'sheriff', 'says', 'hundreds', 'of', 'homes', 'have', 'been', 'destroyed', ""we're"", 'told', 'some', 'of', 'the-fire-started', 'from', 'power', 'lines', 'that', 'came', 'down', 'driven', 'by', 'high', 'winds', '', 'covid', 'cases', 'in', 'the', 'us', 'are', 'at', 'their', 'highest', 'level', 'on', 'record', ""that's"", 'forcing', 'some', 'to', 'rethink', 'their', 'new', ""year's"", 'eve', 'plans', 'michael', 'george', 'is', 'in', 'times', 'square', 'where', 'the', 'celebration', 'has', 'been', 'scaled', 'back', '', '2021', 'is', 'going', 'out', 'with', 'a', 'as']","['to', 'breaking', 'news', 'now', 'this', 'is', 'a', 'live', 'look', 'in', 'northern', 'colorado', 'with', 'more', 'than', 'people', 'have', 'been', 'told', 'to', 'evacuate', 'because', 'the', 'wildfires', 'in', 'late', 'december', 'the', 'city', 'of', 'lewisville', 'the', 'town', 'of', 'superior', 'have', 'all', 'been', 'ordered', 'to', 'evacuate', 'both', 'towns', 'are', 'about', 'miles', 'northwest', 'of', 'denver', 'the', 'sheriff', 'says', 'hundreds', 'of', 'homes', 'have', 'been', 'destroyed', ""we're"", 'told', 'some', 'of', 'the', 'fire', 'started', 'from', 'power', 'lines', 'that', 'came', 'down', 'driven', 'by', 'high', 'winds', 'covid', 'cases', 'in', 'the', 'us', 'are', 'at', 'their', 'highest', 'level', 'on', 'record', ""that's"", 'forcing', 'some', 'to', 'rethink', 'their', 'new', ""year's"", 'eve', 'plans', 'michael', 'george', 'is', 'in', 'times', 'square', 'where', 'the', 'celebration', 'has', 'been', 'scaled', 'back', 'is', 'going', 'out', 'with', 'a', 'as']","['high', 'record']",[]
